,07_ADOSC,07_CCI,07_FASTD,07_RSI,07_WILLR,07_CMO,07_MOM,07_ROC,07_MACD,07_PPO,07_BBH,07_BBL,07_RETURN,07_MA,07_EMA,07_WMA,10_ADOSC,10_CCI,10_FASTD,10_RSI,10_WILLR,10_CMO,10_MOM,10_ROC,10_MACD,10_PPO,10_BBH,10_BBL,10_RETURN,10_MA,10_EMA,10_WMA,13_ADOSC,13_CCI,13_FASTD,13_RSI,13_WILLR,13_CMO,13_MOM,13_ROC,13_MACD,13_PPO,13_BBH,13_BBL,13_RETURN,13_MA,13_EMA,13_WMA,16_ADOSC,16_CCI,16_FASTD,16_RSI,16_WILLR,16_CMO,16_MOM,16_ROC,16_MACD,16_PPO,16_BBH,16_BBL,16_RETURN,16_MA,16_EMA,16_WMA,19_ADOSC,19_CCI,19_FASTD,19_RSI,19_WILLR,19_CMO,19_MOM,19_ROC,19_MACD,19_PPO,19_BBH,19_BBL,19_RETURN,19_MA,19_EMA,19_WMA,22_ADOSC,22_CCI,22_FASTD,22_RSI,22_WILLR,22_CMO,22_MOM,22_ROC,22_MACD,22_PPO,22_BBH,22_BBL,22_RETURN,22_MA,22_EMA,22_WMA,25_ADOSC,25_CCI,25_FASTD,25_RSI,25_WILLR,25_CMO,25_MOM,25_ROC,25_MACD,25_PPO,25_BBH,25_BBL,25_RETURN,25_MA,25_EMA,25_WMA,28_ADOSC,28_CCI,28_FASTD,28_RSI,28_WILLR,28_CMO,28_MOM,28_ROC,28_MACD,28_PPO,28_BBH,28_BBL,28_RETURN,28_MA,28_EMA,28_WMA,31_ADOSC,31_CCI,31_FASTD,31_RSI,31_WILLR,31_CMO,31_MOM,31_ROC,31_MACD,31_PPO,31_BBH,31_BBL,31_RETURN,31_MA,31_EMA,31_WMA,34_ADOSC,34_CCI,34_FASTD,34_RSI,34_WILLR,34_CMO,34_MOM,34_ROC,34_MACD,34_PPO,34_BBH,34_BBL,34_RETURN,34_MA,34_EMA,34_WMA,37_ADOSC,37_CCI,37_FASTD,37_RSI,37_WILLR,37_CMO,37_MOM,37_ROC,37_MACD,37_PPO,37_BBH,37_BBL,37_RETURN,37_MA,37_EMA,37_WMA,40_ADOSC,40_CCI,40_FASTD,40_RSI,40_WILLR,40_CMO,40_MOM,40_ROC,40_MACD,40_PPO,40_BBH,40_BBL,40_RETURN,40_MA,40_EMA,40_WMA,43_ADOSC,43_CCI,43_FASTD,43_RSI,43_WILLR,43_CMO,43_MOM,43_ROC,43_MACD,43_PPO,43_BBH,43_BBL,43_RETURN,43_MA,43_EMA,43_WMA,46_ADOSC,46_CCI,46_FASTD,46_RSI,46_WILLR,46_CMO,46_MOM,46_ROC,46_MACD,46_PPO,46_BBH,46_BBL,46_RETURN,46_MA,46_EMA,46_WMA,49_ADOSC,49_CCI,49_FASTD,49_RSI,49_WILLR,49_CMO,49_MOM,49_ROC,49_MACD,49_PPO,49_BBH,49_BBL,49_RETURN,49_MA,49_EMA,49_WMA,52_ADOSC,52_CCI,52_FASTD,52_RSI,52_WILLR,52_CMO,52_MOM,52_ROC,52_MACD,52_PPO,52_BBH,52_BBL,52_RETURN,52_MA,52_EMA,52_WMA,count
2021-01-04,0.230545521,0.238373622,0.202967957,0.149654165,0.178161353,0.265524268,0.306863129,0.265794009,0.258152694,0.342820883,0.348300308,0.330632508,0.365308881,0.282948256,0.22397393,0.199187055,0.187472641,0.212346524,0.196885541,0.135120153,0.146875247,0.210599571,0.22503373,0.225812703,0.229698345,0.357680678,0.345463485,0.31105721,0.325987875,0.262954593,0.218960971,0.193574592,0.223414958,0.209659114,0.204537585,0.146728486,0.145214617,0.178327948,0.17702432,0.181586787,0.209084451,0.346968293,0.336370915,0.295820057,0.318369538,0.270203292,0.245620996,0.213517591,0.272549748,0.215788618,0.216829255,0.178761616,0.175612658,0.17359665,0.178582355,0.157822505,0.182079643,0.327429175,0.311135709,0.271390051,0.340448827,0.285149932,0.240640506,0.196053371,0.314863831,0.216224849,0.207690895,0.186789975,0.212183058,0.174336597,0.181691229,0.178923011,0.202083051,0.343965292,0.307037711,0.256021291,0.326219201,0.248628959,0.200375527,0.163472563,0.326325238,0.217851341,0.196850762,0.160369217,0.179166868,0.171424687,0.178919092,0.188595578,0.218759656,0.366071522,0.306264758,0.226205587,0.268103272,0.207040608,0.187008053,0.145671204,0.330058753,0.222153962,0.187026262,0.13082695,0.145877227,0.180458665,0.195235446,0.199247494,0.196876451,0.358597726,0.295884192,0.215159997,0.24611184,0.20260717,0.192961901,0.135490283,0.334798694,0.225634843,0.174173146,0.103842273,0.105733655,0.150939643,0.189087376,0.214288279,0.178632319,0.335511327,0.274837881,0.200092524,0.220482111,0.19067885,0.209430158,0.146360591,0.351551622,0.226295024,0.16269654,0.094766945,0.091563374,0.123213597,0.159206912,0.186420366,0.149709359,0.310065269,0.252200663,0.188958749,0.224708796,0.174683034,0.158818021,0.108062916,0.366897255,0.228882447,0.167872056,0.114400573,0.093534134,0.103220768,0.127866805,0.155298412,0.132258266,0.301458031,0.246018305,0.210394695,0.26467073,0.17516686,0.128310472,0.078086093,0.389103442,0.234803602,0.166233361,0.120086685,0.102260418,0.110840842,0.128830582,0.154086009,0.150009409,0.313202888,0.25098142,0.224440157,0.303249031,0.189281091,0.118630499,0.069361664,0.40750134,0.243003815,0.160851642,0.110480584,0.113155417,0.145537153,0.161692798,0.149325848,0.157084003,0.317329764,0.253916949,0.234312221,0.341347605,0.211386636,0.112781562,0.073772833,0.410814077,0.249315023,0.16457361,0.113497853,0.119605452,0.174198017,0.203214541,0.164161697,0.167015105,0.313176036,0.256819427,0.252801716,0.359271437,0.252538949,0.159630165,0.097785585,0.419570774,0.255198777,0.176009044,0.136959508,0.125093147,0.190927595,0.239938259,0.201947585,0.170545027,0.303555489,0.25371623,0.259316027,0.372388899,0.275966197,0.194951251,0.121207289,0.42870456,0.256094307,0.173131719,0.13652876,0.137820154,0.198223948,0.246589124,0.21177572,0.172268197,0.306548446,0.253093392,0.257716388,0.37835753,0.2923612,0.199714229,0.129853979,0.434872806,0.256131232,0.157550365,0.11297626,0.143410057,0.185605928,0.254221052,0.244753227,0.210224763,0.325130403,0.25538826,0.268055618,0.372918934,0.283604741,0.220972463,0.147960961,1
2021-01-18,0.250701874,0.147694498,0.092764653,0.144145519,0.219366938,0.208872646,0.173551291,0.304158628,0.142169908,0.16434148,0.20824559,0.2579135,0.239792392,0.26968959,0.259740293,0.201973528,0.234771088,0.135383129,0.08798907,0.148211733,0.192820802,0.179193854,0.193551272,0.335469902,0.170794323,0.174345687,0.235803053,0.293870598,0.253467917,0.290620774,0.285631359,0.19494912,0.220707566,0.124029055,0.085430548,0.157590017,0.182541132,0.16887705,0.179980844,0.33102721,0.193138838,0.180777401,0.254408926,0.328665197,0.273183525,0.280727148,0.258026093,0.170734212,0.216523886,0.117658019,0.087147906,0.166793302,0.179133072,0.170761019,0.161494523,0.290118128,0.183239609,0.181655318,0.261660367,0.333466738,0.274952233,0.248994231,0.208917096,0.13371262,0.219210669,0.116511345,0.076407447,0.146269605,0.172543854,0.145895809,0.143792957,0.295384049,0.141013101,0.160770178,0.25660485,0.318610102,0.269252717,0.216700882,0.167650193,0.10949105,0.232684106,0.126768008,0.08013618,0.153437436,0.176864773,0.148727298,0.137959331,0.280907035,0.109625004,0.145129651,0.26642853,0.338922858,0.302157134,0.256745696,0.188868925,0.103160575,0.245837286,0.137323886,0.087232411,0.167660266,0.185529694,0.165074974,0.129908055,0.243879274,0.094633207,0.135196522,0.276108116,0.363418937,0.328591406,0.280230463,0.195454985,0.095673449,0.253959924,0.144473508,0.095506035,0.182933748,0.182710141,0.162382156,0.130525157,0.224334195,0.10220027,0.136606529,0.282147467,0.361939192,0.318147659,0.27301082,0.195359498,0.091590032,0.260346353,0.151714534,0.094608903,0.187730208,0.208720833,0.165687054,0.148187965,0.262965769,0.136746615,0.145314544,0.287498504,0.357366741,0.30806458,0.230989814,0.166165724,0.119058609,0.279458344,0.154124796,0.084415242,0.174662843,0.221188426,0.164788276,0.130973309,0.277634472,0.15507865,0.141634494,0.286060274,0.350647867,0.277709991,0.206799984,0.15694353,0.144925445,0.30081436,0.155508369,0.079437047,0.166229248,0.236561939,0.182356566,0.123867132,0.27143392,0.157495767,0.137232035,0.28891477,0.359875739,0.26861006,0.207034469,0.16407159,0.153569072,0.316924036,0.160511672,0.085525393,0.174749747,0.251279056,0.199636012,0.127556592,0.262267828,0.156450719,0.133482039,0.29490608,0.364678442,0.270513386,0.229636282,0.188931867,0.163670495,0.327508867,0.168527618,0.099307865,0.193751663,0.247503906,0.204888582,0.140479654,0.280643046,0.175140455,0.137310386,0.299111545,0.358502597,0.289616168,0.250018418,0.204557225,0.168937191,0.338262647,0.176987469,0.110051014,0.209871888,0.249364167,0.200849697,0.150298178,0.311358184,0.197156757,0.141766742,0.309018523,0.369013309,0.297690421,0.255955517,0.214137599,0.172825992,0.348336279,0.184162483,0.121117927,0.227677792,0.238623813,0.184319377,0.146058753,0.300708711,0.195398644,0.138730764,0.316540658,0.383480579,0.309686124,0.254342794,0.203508615,0.158624664,0.35570845,0.186987489,0.130948409,0.244050473,0.223210961,0.160761356,0.103822492,0.246256903,0.17585735,0.129062265,0.321617454,0.390892565,0.307801247,0.225511342,0.161458299,0.140469521,2
2021-02-01,0.206878796,0.171432987,0.158605769,0.14213191,0.195932776,0.325406194,0.368654907,0.337764025,0.518426299,0.525265098,0.317699343,0.198525086,0.114286944,0.28915,0.411595941,0.350448251,0.194868147,0.170544162,0.161575511,0.150783211,0.176446408,0.296826124,0.357878417,0.328358144,0.534152925,0.517201245,0.290121317,0.165597096,0.114743963,0.287382901,0.410219461,0.356639475,0.187606826,0.1618471,0.159726575,0.15572165,0.149468437,0.244048893,0.304526776,0.311714172,0.515215635,0.497856587,0.26932466,0.125322431,0.083193496,0.242625117,0.364953786,0.325030535,0.178980723,0.151295662,0.152704194,0.153152242,0.127839074,0.196327522,0.24630636,0.275798231,0.489155501,0.480206817,0.252599269,0.106341861,0.061132792,0.187274739,0.294325411,0.270506471,0.171463013,0.149467647,0.152357727,0.152097747,0.142750472,0.188601539,0.221863642,0.254016846,0.465131432,0.459794551,0.248515993,0.126289502,0.07158336,0.171355948,0.242747352,0.213614762,0.173219189,0.152959168,0.161898732,0.167927578,0.160586655,0.229474872,0.25562793,0.258044571,0.494908333,0.477921873,0.262536228,0.139000446,0.083529018,0.19448629,0.250361174,0.215122223,0.169630945,0.153691024,0.17526263,0.19297424,0.166117311,0.25578022,0.298807025,0.297350049,0.547657013,0.506659329,0.274040192,0.150302261,0.09761294,0.217804939,0.275175631,0.234693959,0.163104475,0.152417973,0.189527035,0.220007241,0.161462158,0.262757152,0.341538191,0.366859108,0.601787567,0.535600603,0.273527294,0.151423931,0.109029725,0.237112299,0.302703649,0.253062129,0.145689651,0.150696114,0.194236383,0.230614468,0.17021507,0.277456164,0.356443286,0.369899035,0.603075862,0.543361247,0.292526275,0.159797713,0.104804099,0.244761467,0.317785561,0.253893852,0.137512892,0.149810433,0.189235806,0.225961402,0.174459264,0.279088676,0.340120703,0.343040228,0.56829679,0.5468871,0.313712478,0.172578648,0.094096087,0.223024353,0.299610257,0.246689603,0.128775239,0.149673656,0.179888219,0.207926646,0.16802983,0.26282227,0.314009339,0.319596112,0.553337336,0.537696481,0.322691858,0.185459957,0.087201804,0.20215179,0.285752326,0.24219653,0.122046821,0.148564279,0.168300331,0.181213006,0.155748591,0.234845772,0.273434192,0.2998707,0.547428131,0.517263293,0.317294568,0.192970335,0.089255542,0.19135803,0.277088076,0.245730221,0.115796588,0.14599669,0.16416344,0.171480805,0.144827724,0.209301919,0.249123409,0.294595391,0.518325865,0.496232629,0.311786026,0.177123025,0.08323995,0.185184911,0.278903395,0.266818792,0.111682318,0.144793853,0.161213085,0.16377306,0.139523923,0.198299572,0.23550643,0.269577682,0.508202612,0.488452733,0.301693559,0.154653683,0.082283303,0.180596381,0.266144067,0.258238137,0.106686808,0.143672481,0.156345144,0.152844563,0.1318333,0.187327191,0.224296048,0.252394855,0.505464017,0.487172216,0.290605932,0.136553213,0.086061724,0.180300772,0.248237237,0.238282472,0.101240017,0.144235238,0.149363697,0.140390128,0.122666255,0.177445576,0.222205892,0.249254167,0.519320071,0.492231667,0.283258855,0.123039916,0.088326693,0.186614051,0.236257404,0.205587775,3
2021-02-15,0.291065186,0.263868243,0.27384755,0.280435413,0.327771544,0.470782489,0.539558649,0.45797655,0.415722072,0.484692693,0.315954536,0.233447731,0.335408866,0.364817977,0.320852876,0.266934544,0.294044524,0.262473911,0.286791146,0.302748919,0.306767285,0.401641637,0.46512115,0.476790756,0.466776103,0.456137329,0.289781362,0.173560917,0.240839824,0.327822089,0.385218561,0.331251055,0.296383023,0.27933681,0.30878219,0.324624419,0.322044015,0.429102361,0.474225879,0.502999544,0.48708567,0.401710212,0.254277229,0.161316529,0.216890156,0.342993379,0.432776511,0.356355548,0.29757911,0.302598983,0.330329299,0.334267765,0.326480329,0.465486795,0.500546217,0.473031253,0.454588145,0.349148721,0.227287948,0.182849035,0.214661315,0.332341582,0.411044419,0.342361271,0.295123577,0.315119207,0.342432737,0.337280244,0.330999434,0.490922719,0.53861773,0.483327597,0.429204822,0.323653072,0.217596665,0.197771505,0.252906442,0.384722352,0.436705828,0.361929834,0.299614966,0.326878071,0.358911812,0.355116785,0.343930751,0.507549286,0.552922904,0.489903182,0.422315478,0.314503759,0.220612839,0.207937941,0.294949859,0.396789283,0.427035093,0.375329673,0.305975258,0.336811662,0.372156382,0.374835223,0.332326263,0.472992361,0.510127485,0.455355585,0.407781512,0.311396301,0.221454516,0.200897694,0.27631703,0.351240277,0.398432702,0.371965826,0.314021707,0.346379995,0.380412936,0.389164448,0.312176317,0.428706378,0.460027754,0.393405586,0.379298717,0.310382932,0.224215135,0.206168473,0.262170851,0.323155373,0.369516641,0.345308334,0.319365978,0.347333312,0.359335154,0.354204893,0.279344887,0.363920212,0.410464853,0.368480742,0.378855348,0.3061423,0.220683575,0.195424914,0.25044179,0.304273695,0.34197408,0.32744351,0.309898734,0.334861577,0.345689178,0.355916351,0.3011204,0.375674367,0.392591149,0.359914362,0.392298043,0.303934544,0.208071306,0.195992649,0.285960793,0.356559962,0.37882182,0.3303563,0.311775893,0.328715205,0.339072675,0.357562661,0.316498518,0.408429801,0.397030205,0.358270556,0.397124857,0.306405395,0.200181425,0.194127768,0.292593867,0.361932904,0.383373618,0.338426054,0.316588283,0.317433834,0.322721034,0.34358114,0.309513867,0.435695559,0.424872041,0.334637165,0.373444736,0.304105312,0.196362078,0.189810812,0.275072157,0.317967981,0.326218367,0.314901471,0.311387479,0.300837636,0.298848838,0.316854358,0.292659849,0.36501056,0.325620294,0.257459372,0.324470162,0.296434522,0.19315213,0.172913462,0.242924958,0.248558387,0.234429568,0.237245962,0.291924745,0.281594098,0.277112335,0.2980932,0.282764763,0.317319036,0.24730213,0.194363058,0.290346861,0.288338035,0.190421894,0.166894928,0.250936627,0.221942335,0.188861921,0.189466476,0.274624467,0.264360785,0.257232398,0.283049583,0.279676318,0.326099515,0.277781397,0.18614307,0.284581393,0.287396163,0.197537109,0.182005078,0.265659958,0.231181011,0.181948379,0.168748587,0.265986264,0.250473678,0.258496732,0.290658593,0.287622899,0.33912766,0.294831216,0.207094535,0.313942581,0.290419847,0.20532915,0.202616632,0.252827018,0.221031487,0.173881084,0.175431073,4
2021-03-01,0.157024965,0.22020483,0.222801208,0.312009573,0.294660926,0.438171566,0.462603807,0.599653423,0.256037176,0.2534118,0.378313333,0.245516226,0.360654086,0.541425109,0.803591967,0.67746979,0.135120094,0.193928733,0.202604562,0.28204909,0.287452996,0.399407297,0.294459939,0.289348364,0.151465416,0.234391734,0.413283795,0.267477453,0.266047925,0.457545817,0.563617289,0.44650954,0.156149119,0.187709704,0.175185025,0.213954777,0.269519389,0.394937694,0.277724922,0.207166523,0.141934484,0.225806683,0.442166686,0.311159432,0.26457122,0.445474118,0.511324465,0.308052242,0.145948559,0.183120489,0.150252223,0.129174531,0.200099424,0.295159787,0.193831995,0.140347064,0.165913194,0.222212613,0.4272843,0.240867674,0.206728444,0.321216702,0.35335359,0.239057899,0.122826956,0.178913414,0.146767542,0.115075082,0.154976934,0.274041235,0.190191463,0.083263211,0.082291365,0.159949794,0.399071068,0.204503343,0.171536669,0.298079669,0.296835214,0.179937705,0.107449874,0.173936561,0.132439762,0.101541549,0.172594249,0.245499253,0.166692063,0.084646367,0.042648315,0.155308694,0.399736047,0.19746086,0.190706402,0.303166419,0.278955877,0.108512923,0.094616503,0.15993908,0.125639349,0.103548571,0.201046422,0.329832584,0.269307554,0.14908573,0.060655389,0.178049743,0.40860635,0.20905149,0.260198772,0.381507784,0.334572464,0.132793024,0.091744475,0.148116797,0.127332062,0.112860583,0.215397209,0.507687688,0.530109167,0.31711033,0.094170831,0.184777439,0.401419312,0.227742791,0.374456942,0.566433787,0.494028807,0.206235021,0.088585541,0.140788302,0.123703189,0.113904566,0.1926236,0.412144393,0.386886895,0.30239135,0.118676022,0.151844308,0.340519607,0.17451787,0.260495543,0.456257612,0.441217899,0.178341269,0.077419013,0.131369919,0.134736374,0.14619714,0.203341216,0.416718662,0.378293574,0.289601803,0.083891496,0.12158706,0.308060944,0.169644699,0.25295037,0.405913472,0.408159405,0.143608287,0.068604439,0.122970752,0.142739773,0.169408754,0.247182578,0.523753822,0.421107411,0.205110803,0.054232456,0.108675368,0.302418143,0.192021057,0.329109132,0.47267893,0.380335599,0.151128262,0.06141784,0.117202811,0.146160349,0.178002149,0.216676146,0.491378605,0.395016819,0.197363913,0.074867144,0.116883948,0.309205294,0.191177949,0.31478554,0.472951323,0.411052525,0.210459173,0.057920679,0.11147806,0.139336735,0.166801199,0.176647931,0.345794559,0.270528018,0.216620132,0.087550566,0.118698567,0.309839994,0.185336038,0.279931188,0.368166596,0.33894971,0.198841602,0.057694066,0.105030224,0.124487355,0.14033936,0.163211063,0.306243867,0.234047368,0.200399697,0.076621093,0.115302235,0.307963789,0.179075405,0.249267668,0.351499587,0.314972103,0.15700075,0.059277069,0.098304674,0.119805165,0.135132402,0.140355542,0.277373075,0.20768775,0.136470303,0.06178892,0.116018653,0.308463007,0.163451701,0.215441734,0.288234234,0.255818367,0.122824654,0.059776872,0.091316953,0.124327034,0.149262547,0.171863735,0.370985836,0.262741446,0.12793231,0.044724435,0.117407508,0.310887337,0.195886806,0.29557693,0.294055492,0.219567835,0.096528016,5
2021-03-15,0.459950715,0.266252965,0.344990939,0.460870385,0.479147911,0.44899863,0.331140518,0.226271018,0.128187269,0.037159901,0,0.116261467,0.251076251,0.558113396,0.86108309,0.999999881,0.541552603,0.285422891,0.345874995,0.475874752,0.522758782,0.508322001,0.398708642,0.268441796,0.14694263,0.058263171,0.011031939,0.179742143,0.361058086,0.596686065,0.825094163,0.920525432,0.563493967,0.295228213,0.341428787,0.472516119,0.564257622,0.607080996,0.5593009,0.37427184,0.150948957,0.053436298,0.012772785,0.216456652,0.455046177,0.688096344,0.867085874,0.891357481,0.511201024,0.274967253,0.322064966,0.446517825,0.578061521,0.661104321,0.633204043,0.381240278,0.089622982,0.015225136,0.00507885,0.200655892,0.44376567,0.692323029,0.846187294,0.840640306,0.455744773,0.251243263,0.311855614,0.437669843,0.538117766,0.601957917,0.571626723,0.342321455,0.095358089,0.02106062,0.011315539,0.161277741,0.360292286,0.625154436,0.7920838,0.787962079,0.441613823,0.243695468,0.289973587,0.387113959,0.462249368,0.501325846,0.47910735,0.31782788,0.103743814,0.021421634,0.005089124,0.120479368,0.284558058,0.540321171,0.737793863,0.760006964,0.460291803,0.246853739,0.277079642,0.353848696,0.408306688,0.432612628,0.411008745,0.285276145,0.104769982,0.026238279,0.005457081,0.108531013,0.251157016,0.484984666,0.686446488,0.713455975,0.481668591,0.249662146,0.271931529,0.339915127,0.360963315,0.357048273,0.332444459,0.25639832,0.116196081,0.036775012,0.012136232,0.101023622,0.211658254,0.427873075,0.644563138,0.666475236,0.500656545,0.257870615,0.259444684,0.300670952,0.319588721,0.31811434,0.271390945,0.180394709,0.082141347,0.021743029,0.004736994,0.117679149,0.21395579,0.38620311,0.576318741,0.59616828,0.500896811,0.251562089,0.256070107,0.302486598,0.301688522,0.279738069,0.212476417,0.13503921,0.069916874,0.023575246,0.008322333,0.118751273,0.199110433,0.350013644,0.524834812,0.532915831,0.499097526,0.249325931,0.254927278,0.305554032,0.304212749,0.290536284,0.226087734,0.136873826,0.069220558,0.033879921,0.015670896,0.131792083,0.224820763,0.355738968,0.497568876,0.49887073,0.503425598,0.265549868,0.270927697,0.316224903,0.304033726,0.313009799,0.332054615,0.299409539,0.153941885,0.068552539,0.029157428,0.12591061,0.249816895,0.421031713,0.582474768,0.564005315,0.509037018,0.292944729,0.311897129,0.372675449,0.332610339,0.343765646,0.441585422,0.484500855,0.286999971,0.138381898,0.065502249,0.13534455,0.269061953,0.48429817,0.67833972,0.643406749,0.487931609,0.30012536,0.300015807,0.325585842,0.311968446,0.302526802,0.372544706,0.424130023,0.24301219,0.107581042,0.053436492,0.133924395,0.235765398,0.423600763,0.636518121,0.632467568,0.437678993,0.274542689,0.274365693,0.283603728,0.263679802,0.188621581,0.162074819,0.21532388,0.158927932,0.067959502,0.035225987,0.106054224,0.147179306,0.274008483,0.494442552,0.54100734,0.379439145,0.244042993,0.257240891,0.270448804,0.24144426,0.164104909,0.084367268,0.024615128,0.087330617,0.043955632,0.022998387,0.080657423,0.1257893,0.23140581,0.373908937,0.408057749,6
2021-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2021-04-12,0.199358925,0.216612563,0.174319834,0.17723,0.22121492,0.196142152,0.155471176,0.167380378,0.255421191,0.17470406,0.238217726,0.316517919,0.306340784,0.280132204,0.20921956,0.156323224,0.147743031,0.195175037,0.144170865,0.135922864,0.166251779,0.152446851,0.136409149,0.157191873,0.273379773,0.204407841,0.262799323,0.327914655,0.287639469,0.245472535,0.185570776,0.13210997,0.134749904,0.193162963,0.139613166,0.123450428,0.148358285,0.133609474,0.116517119,0.145535544,0.254905164,0.208999574,0.288246661,0.342232943,0.275891215,0.244645238,0.198732316,0.121588446,0.138497025,0.196526706,0.140314281,0.123460449,0.152780086,0.130417615,0.119170353,0.133479357,0.212768152,0.191394657,0.305055529,0.35804835,0.291668892,0.293464184,0.239685878,0.110004723,0.154233217,0.186357617,0.12984328,0.113396965,0.16296351,0.135042399,0.119618885,0.125297949,0.227413103,0.195160061,0.316042215,0.384569377,0.322418362,0.284666568,0.210415334,0.091532834,0.166213468,0.17357564,0.120730691,0.109819941,0.163678348,0.129091427,0.098299213,0.101127461,0.246605858,0.205845729,0.321956664,0.399717629,0.308816761,0.249031335,0.18186155,0.090815246,0.175556332,0.177131921,0.106145181,0.100644931,0.154309958,0.118457988,0.098921619,0.101547599,0.25152871,0.214722112,0.331468195,0.40532726,0.293284714,0.244011804,0.191405758,0.101094648,0.180963248,0.179622382,0.105914086,0.101938002,0.149635077,0.121248268,0.117993861,0.126116231,0.248488158,0.216529518,0.340770245,0.40876615,0.291858524,0.26640895,0.226824746,0.11406327,0.183538258,0.169946805,0.100091554,0.103803732,0.153339684,0.123786427,0.116740808,0.126338184,0.266574651,0.222833365,0.355823755,0.419811547,0.309749037,0.278767705,0.232182905,0.110798173,0.194181442,0.172483653,0.10375604,0.112468787,0.19387567,0.161397755,0.122073807,0.111059755,0.247856155,0.211319208,0.367206454,0.439272434,0.343114942,0.306358099,0.2401198,0.112869665,0.205853313,0.172144651,0.106019698,0.114846669,0.202390879,0.169309974,0.119349711,0.107665852,0.240341425,0.203313127,0.368272871,0.442239851,0.351837277,0.312129527,0.243345901,0.113495275,0.21453087,0.171399161,0.110325947,0.119322151,0.190479293,0.16589357,0.122378528,0.112367183,0.240784079,0.201196805,0.359136671,0.429828554,0.346394598,0.30848369,0.236563951,0.104234949,0.219670996,0.169423938,0.113035358,0.126153514,0.179240629,0.167907596,0.133779973,0.123934671,0.263875604,0.214184433,0.358857185,0.422421604,0.335695505,0.293101102,0.22201927,0.11230211,0.218756825,0.165817514,0.116405241,0.13793081,0.187024564,0.177823424,0.142826378,0.134896383,0.277289301,0.223222792,0.36611256,0.427243024,0.351165235,0.315832436,0.24429065,0.135579392,0.220050454,0.166109487,0.122676887,0.145822167,0.185503975,0.171824917,0.134906679,0.137304574,0.28921029,0.227199003,0.366181612,0.430124044,0.362918854,0.323776782,0.255348176,0.141719416,0.227276877,0.167621434,0.126391649,0.15732044,0.19945541,0.190410689,0.151050299,0.132873386,0.28539601,0.223677933,0.364139259,0.436607152,0.388590872,0.343029022,0.251111656,0.120245196,8
